State,Entity_Level,Entity,Metric_type,Count,Amount,Year,Quarter
andaman-&-nicobar-islands,district,nicobars,TOTAL,3,565.0,2020,2
andaman-&-nicobar-islands,district,south andaman,TOTAL,3,795.0,2020,2
andaman-&-nicobar-islands,district,nicobars,TOTAL,5,1448.0,2020,3
andaman-&-nicobar-islands,district,north and middle andaman,TOTAL,1,281.0,2020,3
andaman-&-nicobar-islands,district,south andaman,TOTAL,35,13651.0,2020,3
andaman-&-nicobar-islands,district,nicobars,TOTAL,2,2747.0,2020,4
andaman-&-nicobar-islands,district,north and middle andaman,TOTAL,13,17734.0,2020,4
andaman-&-nicobar-islands,district,south andaman,TOTAL,109,137494.0,2020,4
andaman-&-nicobar-islands,district,nicobars,TOTAL,13,13244.0,2021,1
andaman-&-nicobar-islands,district,north and middle andaman,TOTAL,48,63978.0,2021,1
andaman-&-nicobar-islands,district,south andaman,TOTAL,164,167044.0,2021,1
andaman-&-nicobar-islands,district,nicobars,TOTAL,4,15089.0,2021,2
andaman-&-nicobar-islands,district,north and middle andaman,TOTAL,28,45311.0,2021,2
andaman-&-nicobar-islands,district,south andaman,TOTAL,105,121104.0,2021,2
andaman-&-nicobar-islands,district,nicobars,TOTAL,15,30539.0,2021,3
andaman-&-nicobar-islands,district,north and middle andaman,TOTAL,33,50997.0,2021,3
andaman-&-nicobar-islands,district,south andaman,TOTAL,182,223699.0,2021,3
andaman-&-nicobar-islands,district,nicobars,TOTAL,44,73561.0,2021,4
andaman-&-nicobar-islands,district,north and middle andaman,TOTAL,81,182061.0,2021,4
andaman-&-nicobar-islands,district,south andaman,TOTAL,632,800758.0,2021,4
andaman-&-nicobar-islands,district,nicobars,TOTAL,28,63852.0,2022,1
andaman-&-nicobar-islands,district,north and middle andaman,TOTAL,48,85229.0,2022,1
andaman-&-nicobar-islands,district,south andaman,TOTAL,692,982206.0,2022,1
andaman-&-nicobar-islands,district,nicobars,TOTAL,26,56308.0,2022,2
andaman-&-nicobar-islands,district,north and middle andaman,TOTAL,45,90403.0,2022,2
andaman-&-nicobar-islands,district,south andaman,TOTAL,430,633029.0,2022,2
andaman-&-nicobar-islands,district,nicobars,TOTAL,38,85640.0,2022,3
andaman-&-nicobar-islands,district,north and middle andaman,TOTAL,70,129013.0,2022,3
andaman-&-nicobar-islands,district,south andaman,TOTAL,535,687813.0,2022,3
andaman-&-nicobar-islands,district,nicobars,TOTAL,39,102155.0,2022,4
andaman-&-nicobar-islands,district,north and middle andaman,TOTAL,112,224198.0,2022,4
andaman-&-nicobar-islands,district,south andaman,TOTAL,750,1114857.0,2022,4
andaman-&-nicobar-islands,district,nicobars,TOTAL,47,88146.0,2023,1
andaman-&-nicobar-islands,district,north and middle andaman,TOTAL,85,178969.0,2023,1
andaman-&-nicobar-islands,district,south andaman,TOTAL,872,1172083.0,2023,1
andaman-&-nicobar-islands,district,nicobars,TOTAL,42,62677.0,2023,2
andaman-&-nicobar-islands,district,north and middle andaman,TOTAL,56,109742.0,2023,2
andaman-&-nicobar-islands,district,south andaman,TOTAL,670,1060976.0,2023,2
andaman-&-nicobar-islands,district,nicobars,TOTAL,36,65285.0,2023,3
andaman-&-nicobar-islands,district,north and middle andaman,TOTAL,77,133536.0,2023,3
andaman-&-nicobar-islands,district,south andaman,TOTAL,682,1052324.0,2023,3
andaman-&-nicobar-islands,district,nicobars,TOTAL,44,96298.0,2023,4
andaman-&-nicobar-islands,district,north and middle andaman,TOTAL,95,156995.0,2023,4
andaman-&-nicobar-islands,district,south andaman,TOTAL,1006,1504528.0,2023,4
andaman-&-nicobar-islands,district,nicobars,TOTAL,56,77703.0,2024,1
andaman-&-nicobar-islands,district,north and middle andaman,TOTAL,125,229226.0,2024,1
andaman-&-nicobar-islands,district,south andaman,TOTAL,1190,1657627.0,2024,1
andaman-&-nicobar-islands,district,nicobars,TOTAL,49,66519.0,2024,2
andaman-&-nicobar-islands,district,north and middle andaman,TOTAL,74,164686.0,2024,2
andaman-&-nicobar-islands,district,south andaman,TOTAL,974,1513489.0,2024,2
andaman-&-nicobar-islands,district,nicobar,TOTAL,51,68638.0,2024,3
andaman-&-nicobar-islands,district,nicobars,TOTAL,1,2192.0,2024,3
andaman-&-nicobar-islands,district,north and middle andaman,TOTAL,95,151791.0,2024,3
andaman-&-nicobar-islands,district,south andaman,TOTAL,1044,1530179.0,2024,3
andaman-&-nicobar-islands,district,nicobar,TOTAL,77,136595.0,2024,4
andaman-&-nicobar-islands,district,north and middle andaman,TOTAL,131,219770.0,2024,4
andaman-&-nicobar-islands,district,south andaman,TOTAL,1085,1670015.0,2024,4
andhra-pradesh,district,anantapur,TOTAL,2739,485777.0,2020,2
andhra-pradesh,district,chittoor,TOTAL,2228,395099.0,2020,2
andhra-pradesh,district,east godavari,TOTAL,1913,352220.0,2020,2
andhra-pradesh,district,guntur,TOTAL,1938,344326.0,2020,2
andhra-pradesh,district,krishna,TOTAL,2698,475539.0,2020,2
andhra-pradesh,district,spsr nellore,TOTAL,931,176423.0,2020,2
andhra-pradesh,district,visakhapatnam,TOTAL,3504,614212.0,2020,2
andhra-pradesh,district,vizianagaram,TOTAL,893,166029.0,2020,2
andhra-pradesh,district,west godavari,TOTAL,1074,202289.0,2020,2
andhra-pradesh,district,ysr,TOTAL,1978,343002.0,2020,2
andhra-pradesh,district,anantapur,TOTAL,2911,764850.0,2020,3
andhra-pradesh,district,chittoor,TOTAL,4422,1178762.0,2020,3
andhra-pradesh,district,east godavari,TOTAL,3783,970549.0,2020,3
andhra-pradesh,district,guntur,TOTAL,4230,1083584.0,2020,3
andhra-pradesh,district,krishna,TOTAL,4519,1093882.0,2020,3
andhra-pradesh,district,kurnool,TOTAL,3493,841970.0,2020,3
andhra-pradesh,district,spsr nellore,TOTAL,5509,1259159.0,2020,3
andhra-pradesh,district,visakhapatnam,TOTAL,7906,1892376.0,2020,3
andhra-pradesh,district,vizianagaram,TOTAL,2999,691281.0,2020,3
andhra-pradesh,district,ysr,TOTAL,3397,847519.0,2020,3
andhra-pradesh,district,anantapur,TOTAL,1534,794053.0,2020,4
andhra-pradesh,district,chittoor,TOTAL,1727,1168506.0,2020,4
andhra-pradesh,district,east godavari,TOTAL,1965,1355741.0,2020,4
andhra-pradesh,district,guntur,TOTAL,2570,1620649.0,2020,4
andhra-pradesh,district,krishna,TOTAL,2311,1222782.0,2020,4
andhra-pradesh,district,prakasam,TOTAL,1190,572976.0,2020,4
andhra-pradesh,district,spsr nellore,TOTAL,1348,810758.0,2020,4
andhra-pradesh,district,visakhapatnam,TOTAL,3464,2203761.0,2020,4
andhra-pradesh,district,west godavari,TOTAL,1390,906282.0,2020,4
andhra-pradesh,district,ysr,TOTAL,1165,631876.0,2020,4
andhra-pradesh,district,anantapur,TOTAL,1264,621128.0,2021,1
andhra-pradesh,district,chittoor,TOTAL,1629,1058050.0,2021,1
andhra-pradesh,district,east godavari,TOTAL,1937,1065604.0,2021,1
andhra-pradesh,district,guntur,TOTAL,2412,1398326.0,2021,1
andhra-pradesh,district,krishna,TOTAL,2722,1699716.0,2021,1
andhra-pradesh,district,kurnool,TOTAL,1270,508161.0,2021,1
andhra-pradesh,district,spsr nellore,TOTAL,1323,714947.0,2021,1
andhra-pradesh,district,visakhapatnam,TOTAL,4006,2403199.0,2021,1
andhra-pradesh,district,west godavari,TOTAL,1460,850251.0,2021,1
andhra-pradesh,district,ysr,TOTAL,1265,729565.0,2021,1
andhra-pradesh,district,anantapur,TOTAL,1631,1284850.0,2021,2
andhra-pradesh,district,chittoor,TOTAL,2392,1839579.0,2021,2
andhra-pradesh,district,east godavari,TOTAL,2343,1695121.0,2021,2
andhra-pradesh,district,guntur,TOTAL,2967,2201793.0,2021,2
andhra-pradesh,district,krishna,TOTAL,3451,2494257.0,2021,2
andhra-pradesh,district,kurnool,TOTAL,1410,941389.0,2021,2
andhra-pradesh,district,prakasam,TOTAL,5308,2719134.0,2021,2
andhra-pradesh,district,spsr nellore,TOTAL,1817,1245872.0,2021,2
andhra-pradesh,district,visakhapatnam,TOTAL,4655,3497573.0,2021,2
andhra-pradesh,district,west godavari,TOTAL,4170,2327122.0,2021,2
andhra-pradesh,district,anantapur,TOTAL,1329,1311735.0,2021,3
andhra-pradesh,district,chittoor,TOTAL,1991,1995617.0,2021,3
andhra-pradesh,district,east godavari,TOTAL,2248,2073825.0,2021,3
andhra-pradesh,district,guntur,TOTAL,2519,2102143.0,2021,3
andhra-pradesh,district,krishna,TOTAL,3258,2722279.0,2021,3
andhra-pradesh,district,prakasam,TOTAL,1050,877683.0,2021,3
andhra-pradesh,district,spsr nellore,TOTAL,1486,1161025.0,2021,3
andhra-pradesh,district,visakhapatnam,TOTAL,4044,3191769.0,2021,3
andhra-pradesh,district,west godavari,TOTAL,1452,1216098.0,2021,3
andhra-pradesh,district,ysr,TOTAL,1137,1033282.0,2021,3
andhra-pradesh,district,anantapur,TOTAL,1322,2101400.0,2021,4
andhra-pradesh,district,chittoor,TOTAL,2444,3100521.0,2021,4
andhra-pradesh,district,east godavari,TOTAL,2532,3543718.0,2021,4
andhra-pradesh,district,guntur,TOTAL,2709,3214794.0,2021,4
andhra-pradesh,district,krishna,TOTAL,3029,3841028.0,2021,4
andhra-pradesh,district,prakasam,TOTAL,1181,1328774.0,2021,4
andhra-pradesh,district,spsr nellore,TOTAL,2369,2345876.0,2021,4
andhra-pradesh,district,visakhapatnam,TOTAL,4176,5425896.0,2021,4
andhra-pradesh,district,west godavari,TOTAL,1262,1853561.0,2021,4
andhra-pradesh,district,ysr,TOTAL,1449,1479933.0,2021,4
andhra-pradesh,district,anantapur,TOTAL,1551,2556602.0,2022,1
andhra-pradesh,district,chittoor,TOTAL,2887,4304499.0,2022,1
andhra-pradesh,district,east godavari,TOTAL,3605,5199664.0,2022,1
andhra-pradesh,district,guntur,TOTAL,2748,3988284.0,2022,1
andhra-pradesh,district,krishna,TOTAL,3914,5279784.0,2022,1
andhra-pradesh,district,prakasam,TOTAL,1797,2181402.0,2022,1
andhra-pradesh,district,spsr nellore,TOTAL,1878,2608475.0,2022,1
andhra-pradesh,district,visakhapatnam,TOTAL,5196,6953446.0,2022,1
andhra-pradesh,district,west godavari,TOTAL,1991,3109555.0,2022,1
andhra-pradesh,district,ysr,TOTAL,1439,2086496.0,2022,1
andhra-pradesh,district,anantapur,TOTAL,1794,2729962.0,2022,2
andhra-pradesh,district,chittoor,TOTAL,2836,4207850.0,2022,2
andhra-pradesh,district,east godavari,TOTAL,3103,3899091.0,2022,2
andhra-pradesh,district,guntur,TOTAL,3115,3979873.0,2022,2
andhra-pradesh,district,krishna,TOTAL,4578,5733009.0,2022,2
andhra-pradesh,district,prakasam,TOTAL,1962,2331922.0,2022,2
andhra-pradesh,district,spsr nellore,TOTAL,2063,2686947.0,2022,2
andhra-pradesh,district,visakhapatnam,TOTAL,5851,7046107.0,2022,2
andhra-pradesh,district,west godavari,TOTAL,2141,2903957.0,2022,2
andhra-pradesh,district,ysr,TOTAL,1418,1920103.0,2022,2
andhra-pradesh,district,anantapur,TOTAL,1934,2719786.0,2022,3
andhra-pradesh,district,chittoor,TOTAL,3729,5145111.0,2022,3
andhra-pradesh,district,east godavari,TOTAL,4355,5505134.0,2022,3
andhra-pradesh,district,guntur,TOTAL,4431,5271211.0,2022,3
andhra-pradesh,district,krishna,TOTAL,5529,6149431.0,2022,3
andhra-pradesh,district,prakasam,TOTAL,2137,2552054.0,2022,3
andhra-pradesh,district,spsr nellore,TOTAL,2593,3257610.0,2022,3
andhra-pradesh,district,visakhapatnam,TOTAL,6720,7779967.0,2022,3
andhra-pradesh,district,west godavari,TOTAL,2314,3113617.0,2022,3
andhra-pradesh,district,ysr,TOTAL,1892,2559169.0,2022,3
andhra-pradesh,district,anantapur,TOTAL,2425,3710468.0,2022,4
andhra-pradesh,district,chittoor,TOTAL,4641,6166050.0,2022,4
andhra-pradesh,district,east godavari,TOTAL,4450,5856052.0,2022,4
andhra-pradesh,district,guntur,TOTAL,5199,6244165.0,2022,4
andhra-pradesh,district,krishna,TOTAL,5484,6977122.0,2022,4
andhra-pradesh,district,prakasam,TOTAL,2400,2848596.0,2022,4
andhra-pradesh,district,spsr nellore,TOTAL,2733,3658896.0,2022,4
andhra-pradesh,district,visakhapatnam,TOTAL,7636,9911879.0,2022,4
andhra-pradesh,district,west godavari,TOTAL,2623,3513389.0,2022,4
andhra-pradesh,district,ysr,TOTAL,2261,2993022.0,2022,4
andhra-pradesh,district,anantapur,TOTAL,1565,2882540.0,2023,1
andhra-pradesh,district,chittoor,TOTAL,3284,5677174.0,2023,1
andhra-pradesh,district,east godavari,TOTAL,4069,5915626.0,2023,1
andhra-pradesh,district,guntur,TOTAL,3542,4957590.0,2023,1
andhra-pradesh,district,krishna,TOTAL,4693,6275818.0,2023,1
andhra-pradesh,district,prakasam,TOTAL,1437,2188369.0,2023,1
andhra-pradesh,district,spsr nellore,TOTAL,2461,3621734.0,2023,1
andhra-pradesh,district,visakhapatnam,TOTAL,6752,9502319.0,2023,1
andhra-pradesh,district,west godavari,TOTAL,2196,3370241.0,2023,1
andhra-pradesh,district,ysr,TOTAL,1509,2235497.0,2023,1
andhra-pradesh,district,anantapur,TOTAL,1688,3027497.0,2023,2
andhra-pradesh,district,chittoor,TOTAL,3756,5988173.0,2023,2
andhra-pradesh,district,east godavari,TOTAL,3690,5519480.0,2023,2
andhra-pradesh,district,guntur,TOTAL,3725,5015442.0,2023,2
andhra-pradesh,district,krishna,TOTAL,5163,6666796.0,2023,2
andhra-pradesh,district,kurnool,TOTAL,1473,2483871.0,2023,2
andhra-pradesh,district,spsr nellore,TOTAL,2468,3679371.0,2023,2
andhra-pradesh,district,visakhapatnam,TOTAL,7000,8910217.0,2023,2
andhra-pradesh,district,west godavari,TOTAL,2140,3383512.0,2023,2
andhra-pradesh,district,ysr,TOTAL,1652,2426306.0,2023,2
andhra-pradesh,district,anantapur,TOTAL,1947,3392196.0,2023,3
andhra-pradesh,district,chittoor,TOTAL,3993,6350318.0,2023,3
andhra-pradesh,district,east godavari,TOTAL,4157,5720660.0,2023,3
andhra-pradesh,district,guntur,TOTAL,4604,5810698.0,2023,3
andhra-pradesh,district,krishna,TOTAL,6187,7831756.0,2023,3
andhra-pradesh,district,kurnool,TOTAL,1723,2310997.0,2023,3
andhra-pradesh,district,spsr nellore,TOTAL,3082,3962298.0,2023,3
andhra-pradesh,district,visakhapatnam,TOTAL,8972,11107138.0,2023,3
andhra-pradesh,district,west godavari,TOTAL,2308,3162591.0,2023,3
andhra-pradesh,district,ysr,TOTAL,1900,2732465.0,2023,3
andhra-pradesh,district,anantapur,TOTAL,2143,3651525.0,2023,4
andhra-pradesh,district,chittoor,TOTAL,4025,7322967.0,2023,4
andhra-pradesh,district,east godavari,TOTAL,4294,6404501.0,2023,4
andhra-pradesh,district,guntur,TOTAL,4354,6154821.0,2023,4
andhra-pradesh,district,krishna,TOTAL,5268,7328216.0,2023,4
andhra-pradesh,district,kurnool,TOTAL,1829,3161720.0,2023,4
andhra-pradesh,district,spsr nellore,TOTAL,2739,3968074.0,2023,4
andhra-pradesh,district,visakhapatnam,TOTAL,8787,12027284.0,2023,4
andhra-pradesh,district,west godavari,TOTAL,2198,3630998.0,2023,4
andhra-pradesh,district,ysr,TOTAL,1923,2738253.0,2023,4
andhra-pradesh,district,anantapur,TOTAL,2194,3722783.0,2024,1
andhra-pradesh,district,chittoor,TOTAL,4784,6901394.0,2024,1
andhra-pradesh,district,east godavari,TOTAL,5344,6899327.0,2024,1
andhra-pradesh,district,guntur,TOTAL,4613,5985992.0,2024,1
andhra-pradesh,district,krishna,TOTAL,5888,7907881.0,2024,1
andhra-pradesh,district,kurnool,TOTAL,1916,2727094.0,2024,1
andhra-pradesh,district,spsr nellore,TOTAL,2931,3961012.0,2024,1
andhra-pradesh,district,visakhapatnam,TOTAL,9034,12016206.0,2024,1
andhra-pradesh,district,west godavari,TOTAL,2808,4029842.0,2024,1
andhra-pradesh,district,ysr,TOTAL,1935,2972264.0,2024,1
andhra-pradesh,district,anantapur,TOTAL,1868,3445825.0,2024,2
andhra-pradesh,district,chittoor,TOTAL,3925,6646337.0,2024,2
andhra-pradesh,district,east godavari,TOTAL,4730,6812370.0,2024,2
andhra-pradesh,district,guntur,TOTAL,3946,6093685.0,2024,2
andhra-pradesh,district,krishna,TOTAL,5321,7539878.0,2024,2
andhra-pradesh,district,kurnool,TOTAL,1664,2836292.0,2024,2
andhra-pradesh,district,prakasam,TOTAL,2008,2858214.0,2024,2
andhra-pradesh,district,spsr nellore,TOTAL,2708,4456805.0,2024,2
andhra-pradesh,district,visakhapatnam,TOTAL,9077,12170419.0,2024,2
andhra-pradesh,district,west godavari,TOTAL,2505,3448213.0,2024,2
andhra-pradesh,district,anakapalli,TOTAL,1792,2253638.0,2024,3
andhra-pradesh,district,chittoor,TOTAL,1432,2748351.0,2024,3
andhra-pradesh,district,east godavari,TOTAL,2001,3116536.0,2024,3
andhra-pradesh,district,guntur,TOTAL,3703,5419362.0,2024,3
andhra-pradesh,district,kakinada,TOTAL,2269,3477318.0,2024,3
andhra-pradesh,district,ntr,TOTAL,4856,6761184.0,2024,3
andhra-pradesh,district,sri potti sriramulu nellore,TOTAL,2386,3626372.0,2024,3
andhra-pradesh,district,tirupati,TOTAL,3517,5808106.0,2024,3
andhra-pradesh,district,visakhapatnam,TOTAL,8553,12088761.0,2024,3
andhra-pradesh,district,vizianagaram,TOTAL,1608,2223183.0,2024,3
andhra-pradesh,district,anakapalli,TOTAL,2018,2214934.0,2024,4
andhra-pradesh,district,east godavari,TOTAL,2499,3119010.0,2024,4
andhra-pradesh,district,guntur,TOTAL,4159,5517638.0,2024,4
andhra-pradesh,district,kakinada,TOTAL,2905,3879273.0,2024,4
andhra-pradesh,district,ntr,TOTAL,7077,8504106.0,2024,4
andhra-pradesh,district,prakasam,TOTAL,2499,2645564.0,2024,4
andhra-pradesh,district,sri potti sriramulu nellore,TOTAL,3193,4050293.0,2024,4
andhra-pradesh,district,tirupati,TOTAL,4169,6081241.0,2024,4
andhra-pradesh,district,visakhapatnam,TOTAL,9897,13254184.0,2024,4
andhra-pradesh,district,vizianagaram,TOTAL,1926,1988306.0,2024,4
arunachal-pradesh,district,changlang,TOTAL,9,2511.0,2020,2
arunachal-pradesh,district,east siang,TOTAL,2,469.0,2020,2
arunachal-pradesh,district,lower dibang valley,TOTAL,2,513.0,2020,2
arunachal-pradesh,district,lower subansiri,TOTAL,1,231.0,2020,2
arunachal-pradesh,district,namsai,TOTAL,1,231.0,2020,2
arunachal-pradesh,district,papum pare,TOTAL,33,6304.0,2020,2
arunachal-pradesh,district,tawang,TOTAL,3,827.0,2020,2
arunachal-pradesh,district,tirap,TOTAL,5,1026.0,2020,2
arunachal-pradesh,district,west kameng,TOTAL,2,513.0,2020,2
arunachal-pradesh,district,west siang,TOTAL,5,1124.0,2020,2
arunachal-pradesh,district,dibang valley,TOTAL,3,66.0,2020,3
arunachal-pradesh,district,east kameng,TOTAL,2,695.0,2020,3
arunachal-pradesh,district,east siang,TOTAL,22,9675.0,2020,3
arunachal-pradesh,district,lohit,TOTAL,9,1557.0,2020,3
arunachal-pradesh,district,lower dibang valley,TOTAL,4,843.0,2020,3
arunachal-pradesh,district,namsai,TOTAL,3,1486.0,2020,3
arunachal-pradesh,district,papum pare,TOTAL,60,15776.0,2020,3
arunachal-pradesh,district,tirap,TOTAL,3,939.0,2020,3
arunachal-pradesh,district,west kameng,TOTAL,12,3466.0,2020,3
arunachal-pradesh,district,west siang,TOTAL,5,2052.0,2020,3
arunachal-pradesh,district,changlang,TOTAL,7,5505.0,2020,4
arunachal-pradesh,district,east siang,TOTAL,10,8075.0,2020,4
arunachal-pradesh,district,lepa rada,TOTAL,3,2685.0,2020,4
arunachal-pradesh,district,lohit,TOTAL,5,4148.0,2020,4
arunachal-pradesh,district,lower dibang valley,TOTAL,9,1981.0,2020,4
arunachal-pradesh,district,namsai,TOTAL,3,984.0,2020,4
arunachal-pradesh,district,papum pare,TOTAL,48,21298.0,2020,4
arunachal-pradesh,district,tawang,TOTAL,10,9740.0,2020,4
arunachal-pradesh,district,tirap,TOTAL,4,1561.0,2020,4
arunachal-pradesh,district,west kameng,TOTAL,15,22182.0,2020,4
arunachal-pradesh,district,changlang,TOTAL,12,4524.0,2021,1
arunachal-pradesh,district,east siang,TOTAL,18,8695.0,2021,1
arunachal-pradesh,district,lohit,TOTAL,11,2951.0,2021,1
arunachal-pradesh,district,namsai,TOTAL,8,1248.0,2021,1
arunachal-pradesh,district,papum pare,TOTAL,65,62651.0,2021,1
arunachal-pradesh,district,tawang,TOTAL,11,10155.0,2021,1
arunachal-pradesh,district,tirap,TOTAL,7,7696.0,2021,1
arunachal-pradesh,district,upper subansiri,TOTAL,7,4237.0,2021,1
arunachal-pradesh,district,west kameng,TOTAL,15,9871.0,2021,1
arunachal-pradesh,district,west siang,TOTAL,7,3690.0,2021,1
arunachal-pradesh,district,changlang,TOTAL,12,11258.0,2021,2
arunachal-pradesh,district,east siang,TOTAL,6,2979.0,2021,2
arunachal-pradesh,district,lohit,TOTAL,16,21096.0,2021,2
arunachal-pradesh,district,lower dibang valley,TOTAL,14,8091.0,2021,2
arunachal-pradesh,district,lower subansiri,TOTAL,10,4236.0,2021,2
arunachal-pradesh,district,namsai,TOTAL,11,8880.0,2021,2
arunachal-pradesh,district,papum pare,TOTAL,69,89335.0,2021,2
arunachal-pradesh,district,tawang,TOTAL,13,23216.0,2021,2
arunachal-pradesh,district,west kameng,TOTAL,20,17896.0,2021,2
arunachal-pradesh,district,west siang,TOTAL,18,8990.0,2021,2
arunachal-pradesh,district,changlang,TOTAL,15,25894.0,2021,3
arunachal-pradesh,district,east siang,TOTAL,23,32914.0,2021,3
arunachal-pradesh,district,lohit,TOTAL,10,15097.0,2021,3
arunachal-pradesh,district,lower dibang valley,TOTAL,13,11845.0,2021,3
arunachal-pradesh,district,namsai,TOTAL,15,35207.0,2021,3
arunachal-pradesh,district,papum pare,TOTAL,50,95368.0,2021,3
arunachal-pradesh,district,tawang,TOTAL,8,5436.0,2021,3
arunachal-pradesh,district,tirap,TOTAL,14,38082.0,2021,3
arunachal-pradesh,district,west kameng,TOTAL,22,21566.0,2021,3
arunachal-pradesh,district,west siang,TOTAL,21,57300.0,2021,3
arunachal-pradesh,district,changlang,TOTAL,26,59532.0,2021,4
arunachal-pradesh,district,east siang,TOTAL,7,22841.0,2021,4
arunachal-pradesh,district,lohit,TOTAL,17,19353.0,2021,4
arunachal-pradesh,district,lower dibang valley,TOTAL,11,12440.0,2021,4
arunachal-pradesh,district,namsai,TOTAL,14,19295.0,2021,4
arunachal-pradesh,district,papum pare,TOTAL,128,232985.0,2021,4
arunachal-pradesh,district,tawang,TOTAL,14,28772.0,2021,4
arunachal-pradesh,district,tirap,TOTAL,14,37402.0,2021,4
arunachal-pradesh,district,west kameng,TOTAL,37,61049.0,2021,4
arunachal-pradesh,district,west siang,TOTAL,14,25308.0,2021,4
arunachal-pradesh,district,changlang,TOTAL,22,41022.0,2022,1
arunachal-pradesh,district,east siang,TOTAL,22,50073.0,2022,1
arunachal-pradesh,district,lohit,TOTAL,17,33684.0,2022,1
arunachal-pradesh,district,lower dibang valley,TOTAL,10,17012.0,2022,1
arunachal-pradesh,district,lower subansiri,TOTAL,9,27520.0,2022,1
arunachal-pradesh,district,namsai,TOTAL,13,25903.0,2022,1
arunachal-pradesh,district,papum pare,TOTAL,149,339981.0,2022,1
arunachal-pradesh,district,tawang,TOTAL,11,59469.0,2022,1
arunachal-pradesh,district,tirap,TOTAL,22,98280.0,2022,1
arunachal-pradesh,district,west kameng,TOTAL,36,83342.0,2022,1
arunachal-pradesh,district,changlang,TOTAL,25,51823.0,2022,2
arunachal-pradesh,district,east siang,TOTAL,29,107087.0,2022,2
arunachal-pradesh,district,lohit,TOTAL,21,59273.0,2022,2
arunachal-pradesh,district,lower dibang valley,TOTAL,13,25061.0,2022,2
arunachal-pradesh,district,namsai,TOTAL,14,34582.0,2022,2
arunachal-pradesh,district,papum pare,TOTAL,310,752159.0,2022,2
arunachal-pradesh,district,tawang,TOTAL,26,61225.0,2022,2
arunachal-pradesh,district,tirap,TOTAL,15,32728.0,2022,2
arunachal-pradesh,district,west kameng,TOTAL,47,115575.0,2022,2
arunachal-pradesh,district,west siang,TOTAL,24,54485.0,2022,2
arunachal-pradesh,district,changlang,TOTAL,22,53679.0,2022,3
arunachal-pradesh,district,east kameng,TOTAL,15,25996.0,2022,3
arunachal-pradesh,district,east siang,TOTAL,35,54567.0,2022,3
arunachal-pradesh,district,lohit,TOTAL,18,45865.0,2022,3
arunachal-pradesh,district,lower dibang valley,TOTAL,17,26960.0,2022,3
arunachal-pradesh,district,papum pare,TOTAL,250,590296.0,2022,3
arunachal-pradesh,district,tawang,TOTAL,24,112439.0,2022,3
arunachal-pradesh,district,tirap,TOTAL,23,54004.0,2022,3
arunachal-pradesh,district,west kameng,TOTAL,42,118030.0,2022,3
arunachal-pradesh,district,west siang,TOTAL,16,86941.0,2022,3
arunachal-pradesh,district,changlang,TOTAL,39,92295.0,2022,4
arunachal-pradesh,district,east siang,TOTAL,33,62867.0,2022,4
arunachal-pradesh,district,lohit,TOTAL,35,74057.0,2022,4
arunachal-pradesh,district,lower dibang valley,TOTAL,23,56348.0,2022,4
arunachal-pradesh,district,namsai,TOTAL,25,52176.0,2022,4
arunachal-pradesh,district,papum pare,TOTAL,249,557453.0,2022,4
arunachal-pradesh,district,tawang,TOTAL,32,117810.0,2022,4
arunachal-pradesh,district,tirap,TOTAL,22,69612.0,2022,4
arunachal-pradesh,district,west kameng,TOTAL,53,140810.0,2022,4
arunachal-pradesh,district,west siang,TOTAL,22,42902.0,2022,4
arunachal-pradesh,district,changlang,TOTAL,58,150506.0,2023,1
arunachal-pradesh,district,east siang,TOTAL,45,131785.0,2023,1
arunachal-pradesh,district,lohit,TOTAL,22,48743.0,2023,1
arunachal-pradesh,district,lower dibang valley,TOTAL,17,32562.0,2023,1
arunachal-pradesh,district,lower subansiri,TOTAL,18,52453.0,2023,1
arunachal-pradesh,district,papum pare,TOTAL,214,609907.0,2023,1
arunachal-pradesh,district,tawang,TOTAL,43,177062.0,2023,1
arunachal-pradesh,district,tirap,TOTAL,20,42058.0,2023,1
arunachal-pradesh,district,west kameng,TOTAL,58,148766.0,2023,1
arunachal-pradesh,district,west siang,TOTAL,26,77049.0,2023,1
arunachal-pradesh,district,changlang,TOTAL,48,182270.0,2023,2
arunachal-pradesh,district,east siang,TOTAL,49,134410.0,2023,2
arunachal-pradesh,district,lohit,TOTAL,29,65934.0,2023,2
arunachal-pradesh,district,lower dibang valley,TOTAL,29,51944.0,2023,2
arunachal-pradesh,district,namsai,TOTAL,34,96483.0,2023,2
arunachal-pradesh,district,papum pare,TOTAL,261,767297.0,2023,2
arunachal-pradesh,district,tawang,TOTAL,31,117759.0,2023,2
arunachal-pradesh,district,tirap,TOTAL,21,70549.0,2023,2
arunachal-pradesh,district,west kameng,TOTAL,87,278705.0,2023,2
arunachal-pradesh,district,west siang,TOTAL,27,85810.0,2023,2
arunachal-pradesh,district,changlang,TOTAL,44,108703.0,2023,3
arunachal-pradesh,district,east siang,TOTAL,59,113780.0,2023,3
arunachal-pradesh,district,lohit,TOTAL,29,102043.0,2023,3
arunachal-pradesh,district,lower dibang valley,TOTAL,39,140365.0,2023,3
arunachal-pradesh,district,namsai,TOTAL,34,55710.0,2023,3
arunachal-pradesh,district,papum pare,TOTAL,285,696186.0,2023,3
arunachal-pradesh,district,tawang,TOTAL,39,129855.0,2023,3
arunachal-pradesh,district,tirap,TOTAL,38,135660.0,2023,3
